,No.,Time,Source,Destination,Protocol,Length,Info
286095,293396,16015.656058,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=23032 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286096,293397,16015.656181,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=24484 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286097,293398,16015.656265,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=42286 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286098,293399,16015.656381,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=25936 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286099,293400,16015.656464,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=43738 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286100,293401,16015.656568,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=45190 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286101,293402,16015.656673,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=46642 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286102,293403,16015.656985,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=48094 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286103,293404,16015.65704,91.185.193.64,10.0.0.45,HTTP,303,HTTP/1.1 200 OK  (PNG)
286104,293405,16015.658433,10.0.0.45,111.221.77.144,TCP,66,[TCP Dup ACK 293344#1] 49691  >  40012 [ACK] Seq=6984 Ack=75264 Win=65792 Len=0 SLE=75262 SRE=75264
286105,293406,16015.65867,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=1684 Ack=104918 Win=62720 Len=0
286106,293407,16015.658915,10.0.0.45,91.185.206.139,TCP,54,[TCP Window Update] 50966  >  80 [ACK] Seq=1684 Ack=104918 Win=66560 Len=0
286107,293408,16015.66551,10.0.0.45,91.185.206.139,HTTP,563,GET /modules/uploader/uploads/Aktualno/Podobe1/crop1/photo-by-antonio-zivkovic-laibach-at-the-trbovlje-power-station-6199011_copy1.jpg HTTP/1.1 
286108,293409,16015.668152,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=48219 Win=66560 Len=0
286109,293410,16015.668366,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=27388 Win=66560 Len=0
286110,293411,16015.670318,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=49546 Win=66560 Len=0
286111,293412,16015.84127,111.221.77.144,10.0.0.45,TCP,54,40012  >  49691 [ACK] Seq=75264 Ack=6984 Win=30720 Len=0
286112,293413,16015.841583,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=48219 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286113,293414,16015.841681,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=49671 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286114,293415,16015.841878,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=51123 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286115,293416,16015.841946,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=51123 Win=66560 Len=0
286116,293417,16015.841985,91.185.206.139,10.0.0.45,TCP,1506,"80  >  50963 [PSH, ACK] Seq=52575 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]"
286117,293418,16015.84219,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=49546 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286118,293419,16015.842297,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=50998 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286119,293420,16015.842523,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=52450 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286120,293421,16015.842632,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=53902 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286121,293422,16015.842845,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=55354 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286122,293423,16015.842953,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=56806 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286123,293424,16015.843137,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=27388 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286124,293425,16015.84329,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=28840 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286125,293426,16015.843412,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=30292 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286126,293427,16015.843592,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=31744 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286127,293428,16015.843734,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=33196 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286128,293429,16015.84388,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=104918 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286129,293430,16015.844276,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=54027 Win=66560 Len=0
286130,293431,16015.844433,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=58258 Win=66560 Len=0
286131,293432,16015.844594,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=30292 Win=66560 Len=0
286132,293433,16015.844905,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=106370 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286133,293434,16015.845035,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=107822 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286134,293435,16015.845221,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=109274 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286135,293436,16015.845351,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=110726 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286136,293437,16015.845541,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=112178 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286137,293438,16015.845666,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=113630 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286138,293439,16015.845857,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=115082 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286139,293440,16015.845993,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=116534 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286140,293441,16015.846172,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=117986 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286141,293442,16015.846307,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=119438 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286142,293443,16015.846496,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=54027 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286143,293444,16015.848371,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=34648 Win=66560 Len=0
286144,293445,16015.848522,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=2193 Ack=115082 Win=65280 Len=0
286145,293446,16015.848926,10.0.0.45,91.185.206.139,TCP,54,[TCP Window Update] 50966  >  80 [ACK] Seq=2193 Ack=115082 Win=66560 Len=0
286146,293447,16015.851317,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=2193 Ack=120890 Win=66560 Len=0
286147,293448,16015.874004,10.0.0.45,91.185.193.64,TCP,54,50974  >  80 [ACK] Seq=341 Ack=4606 Win=66304 Len=0
286148,293449,16015.964026,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=55479 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286149,293450,16015.964684,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=56931 Win=66560 Len=0
286150,293451,16015.996245,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=56931 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286151,293452,16015.996401,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=58383 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286152,293453,16015.996563,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=59835 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286153,293454,16015.996781,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=61287 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286154,293455,16015.99696,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=62739 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286155,293456,16015.997049,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=64191 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286156,293457,16015.99725,91.185.206.139,10.0.0.45,TCP,1506,[TCP Spurious Retransmission] 80  >  50967 [ACK] Seq=1 Ack=380 Win=6912 Len=1452
286157,293458,16015.998381,10.0.0.45,91.185.206.139,TCP,66,[TCP Dup ACK 293170#1] 50967  >  80 [ACK] Seq=380 Ack=2905 Win=66560 Len=0 SLE=1 SRE=1453
286158,293459,16015.998437,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=65643 Win=66560 Len=0
286159,293460,16016.066789,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=58258 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286160,293461,16016.06763,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=59710 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286161,293462,16016.067745,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=61162 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286162,293463,16016.067876,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=62614 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286163,293464,16016.068071,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=64066 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286164,293465,16016.06819,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=65518 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286165,293466,16016.068352,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=66970 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286166,293467,16016.068506,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=34648 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286167,293468,16016.068663,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=36100 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286168,293469,16016.068872,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=37552 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286169,293470,16016.069008,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=39004 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286170,293471,16016.070519,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=40456 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286171,293472,16016.07063,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=41908 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286172,293473,16016.070822,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=43360 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286173,293474,16016.070933,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=120890 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286174,293475,16016.071586,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=122342 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286175,293476,16016.071693,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=123794 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286176,293477,16016.071855,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=125246 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286177,293478,16016.072003,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=126698 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286178,293479,16016.072959,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=128150 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286179,293480,16016.073106,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=129602 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286180,293481,16016.07378,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=131054 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286181,293482,16016.073908,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=132506 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286182,293483,16016.074111,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=133958 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286183,293484,16016.074801,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=135410 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286184,293485,16016.074805,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=68422 Win=66560 Len=0
286185,293486,16016.074926,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=65643 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286186,293487,16016.074969,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=40456 Win=66560 Len=0
286187,293488,16016.075643,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=67095 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286188,293489,16016.076362,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=68547 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286189,293490,16016.076534,91.185.206.139,10.0.0.45,TCP,1506,80  >  50967 [ACK] Seq=2905 Ack=380 Win=6912 Len=1452 [TCP segment of a reassembled PDU]
286190,293491,16016.077917,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=44812 Win=66560 Len=0
286191,293492,16016.078072,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=2193 Ack=131054 Win=65280 Len=0
286192,293493,16016.078193,91.185.206.139,10.0.0.45,TCP,1506,80  >  50967 [ACK] Seq=4357 Ack=380 Win=6912 Len=1452 [TCP segment of a reassembled PDU]
286193,293494,16016.078832,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=69999 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286194,293495,16016.078871,10.0.0.45,91.185.206.139,TCP,54,[TCP Window Update] 50966  >  80 [ACK] Seq=2193 Ack=131054 Win=66560 Len=0
286195,293496,16016.078957,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=71451 Ack=1297 Win=9088 Len=1452 [TCP segment of a reassembled PDU]
286196,293497,16016.079041,91.185.206.139,10.0.0.45,HTTP,1029,HTTP/1.1 200 OK  (JPEG JFIF image)
286197,293498,16016.080211,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=2193 Ack=136862 Win=66560 Len=0
286198,293499,16016.080398,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=71451 Win=66560 Len=0
286199,293500,16016.080444,10.0.0.45,91.185.206.139,TCP,54,50967  >  80 [ACK] Seq=380 Ack=5809 Win=66560 Len=0
286200,293501,16016.096931,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1297 Ack=73878 Win=66560 Len=0
286201,293502,16016.117411,10.0.0.45,91.185.206.139,HTTP,448,GET /images/2-0.gif HTTP/1.1 
286202,293503,16016.141023,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=68422 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286203,293504,16016.141648,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=69874 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286204,293505,16016.141757,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=71326 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286205,293506,16016.142257,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=72778 Win=66560 Len=0
286206,293507,16016.142369,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=72778 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286207,293508,16016.142897,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=74230 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286208,293509,16016.143028,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=75682 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286209,293510,16016.14348,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=77134 Win=66560 Len=0
286210,293511,16016.143716,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=77134 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286211,293512,16016.145552,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=78586 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286212,293513,16016.145854,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=80038 Win=66560 Len=0
286213,293514,16016.148228,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=44812 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286214,293515,16016.148553,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=46264 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286215,293516,16016.149029,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=47716 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286216,293517,16016.149114,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=49168 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286217,293518,16016.149756,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=50620 Win=66560 Len=0
286218,293519,16016.150802,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=50620 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286219,293520,16016.15176,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=52072 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286220,293521,16016.151835,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=53524 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286221,293522,16016.151899,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=54976 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286222,293523,16016.151965,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=56428 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286223,293524,16016.152029,91.185.206.139,10.0.0.45,TCP,1506,80  >  50966 [ACK] Seq=136862 Ack=2193 Win=11264 Len=1452 [TCP segment of a reassembled PDU]
286224,293525,16016.152191,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=56428 Win=66560 Len=0
286225,293526,16016.167557,91.185.206.139,10.0.0.45,HTTP,943,HTTP/1.1 200 OK  (JPEG JFIF image)
286226,293527,16016.167701,91.185.206.139,10.0.0.45,TCP,1506,80  >  50967 [ACK] Seq=5809 Ack=380 Win=6912 Len=1452 [TCP segment of a reassembled PDU]
286227,293528,16016.167938,10.0.0.45,91.185.206.139,TCP,54,50966  >  80 [ACK] Seq=2193 Ack=139203 Win=66560 Len=0
286228,293529,16016.168249,91.185.206.139,10.0.0.45,TCP,1506,80  >  50967 [ACK] Seq=7261 Ack=380 Win=6912 Len=1452 [TCP segment of a reassembled PDU]
286229,293530,16016.168276,91.185.206.139,10.0.0.45,HTTP,60,HTTP/1.1 200 OK  (application/javascript)
286230,293531,16016.179473,10.0.0.45,91.185.206.139,HTTP,484,GET /modules/gallery/uploads/middle/sunrise2_al_(2).jpg HTTP/1.1 
286231,293532,16016.17992,10.0.0.45,91.185.206.139,TCP,54,50967  >  80 [ACK] Seq=380 Ack=8719 Win=66560 Len=0
286232,293533,16016.186695,10.0.0.45,91.185.206.139,HTTP,498,GET /modules/gallery/uploads/middle/perfect_view-_triglav_jpg_(2).jpg HTTP/1.1 
286233,293534,16016.445189,10.0.0.45,91.185.206.139,TCP,54,50968  >  80 [ACK] Seq=772 Ack=57880 Win=66560 Len=0
286234,293535,16016.477237,91.185.206.139,10.0.0.45,TCP,1506,"[TCP Spurious Retransmission] 80  >  50967 [ACK] Seq=5809 Ack=380 Win=6912 Len=1452[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
286235,293536,16016.477643,10.0.0.45,91.185.206.139,TCP,66,[TCP Dup ACK 293532#1] 50967  >  80 [ACK] Seq=824 Ack=8719 Win=66560 Len=0 SLE=5809 SRE=7261
286236,293537,16016.543685,10.0.0.45,91.185.206.139,TCP,498,"[TCP Retransmission] 50967  >  80 [PSH, ACK] Seq=380 Ack=8719 Win=66560 Len=444"
286237,293538,16016.548021,91.185.193.64,10.0.0.45,TCP,54,"80  >  50974 [FIN, ACK] Seq=4606 Ack=341 Win=66792 Len=0"
286238,293539,16016.548436,10.0.0.45,91.185.193.64,TCP,54,50974  >  80 [ACK] Seq=341 Ack=4607 Win=66304 Len=0
286239,293540,16016.559359,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=80038 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286240,293541,16016.559822,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=81490 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286241,293542,16016.559924,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=82942 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286242,293543,16016.560044,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=84394 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286243,293544,16016.560912,10.0.0.45,91.185.206.139,TCP,54,50965  >  80 [ACK] Seq=1656 Ack=85846 Win=66560 Len=0
286244,293545,16016.562379,91.185.206.139,10.0.0.45,TCP,1506,80  >  50963 [ACK] Seq=73878 Ack=1691 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286245,293546,16016.562459,91.185.206.139,10.0.0.45,HTTP,693,HTTP/1.1 200 OK  (GIF89a)
286246,293547,16016.562717,10.0.0.45,91.185.206.139,TCP,54,50963  >  80 [ACK] Seq=1691 Ack=75969 Win=66560 Len=0
286247,293548,16016.563241,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=85846 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286248,293549,16016.564383,91.185.206.139,10.0.0.45,TCP,1506,80  >  50965 [ACK] Seq=87298 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]
286249,293550,16016.564476,91.185.206.139,10.0.0.45,TCP,1506,"80  >  50965 [PSH, ACK] Seq=88750 Ack=1656 Win=10240 Len=1452 [TCP segment of a reassembled PDU]"
286250,293551,16016.56455,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=57880 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
286251,293552,16016.564644,91.185.206.139,10.0.0.45,TCP,1506,80  >  50968 [ACK] Seq=59332 Ack=772 Win=8064 Len=1452 [TCP segment of a reassembled PDU]
